1722474600000,3218.18000000,3223.00000000,3217.95000000,3220.20000000,333.23290000
1722474660000,3220.19000000,3226.57000000,3220.19000000,3226.57000000,74.38090000
1722474720000,3226.57000000,3228.70000000,3226.57000000,3228.19000000,165.56480000
1722474780000,3228.19000000,3228.52000000,3224.55000000,3224.77000000,174.00950000
1722474840000,3224.77000000,3225.43000000,3223.06000000,3224.39000000,59.38150000
1722474900000,3224.39000000,3224.39000000,3221.91000000,3223.51000000,112.04220000
1722474960000,3223.50000000,3223.51000000,3218.65000000,3222.00000000,183.00390000
1722475020000,3222.00000000,3222.00000000,3218.10000000,3218.87000000,118.35160000
1722475080000,3218.87000000,3220.40000000,3218.20000000,3220.00000000,67.03140000
1722475140000,3220.00000000,3221.50000000,3219.35000000,3220.60000000,150.09100000
1722475200000,3220.59000000,3221.80000000,3218.48000000,3220.59000000,219.07920000
1722475260000,3220.60000000,3220.75000000,3215.29000000,3217.29000000,118.23790000
1722475320000,3217.30000000,3218.27000000,3215.50000000,3215.51000000,116.50370000
1722475380000,3215.51000000,3218.83000000,3215.51000000,3217.83000000,195.89500000
1722475440000,3217.84000000,3218.37000000,3214.73000000,3215.25000000,156.53810000
1722475500000,3215.25000000,3218.35000000,3214.73000000,3217.72000000,86.08930000
1722475560000,3217.73000000,3219.64000000,3217.72000000,3219.17000000,111.36070000
1722475620000,3219.17000000,3222.59000000,3217.72000000,3222.39000000,173.34770000
1722475680000,3222.39000000,3227.25000000,3222.39000000,3226.88000000,105.15470000
1722475740000,3226.88000000,3226.89000000,3224.93000000,3224.93000000,48.22280000
1722475800000,3224.94000000,3225.00000000,3221.68000000,3222.18000000,50.05750000
1722475860000,3222.17000000,3222.17000000,3218.22000000,3218.22000000,71.13370000
1722475920000,3218.23000000,3219.83000000,3217.00000000,3217.00000000,50.82920000
1722475980000,3217.00000000,3218.00000000,3214.38000000,3214.59000000,301.46150000
1722476040000,3214.59000000,3216.40000000,3210.03000000,3212.39000000,470.42880000
1722476100000,3212.39000000,3212.58000000,3192.57000000,3193.59000000,4922.67320000
1722476160000,3193.59000000,3198.06000000,3189.93000000,3194.03000000,3246.13150000
1722476220000,3194.03000000,3205.38000000,3193.20000000,3204.52000000,452.60670000
1722476280000,3204.51000000,3204.91000000,3200.41000000,3203.31000000,361.00030000
1722476340000,3203.30000000,3203.30000000,3197.74000000,3200.00000000,244.26070000
1722476400000,3200.00000000,3206.37000000,3200.00000000,3206.00000000,151.56340000
1722476460000,3206.00000000,3210.61000000,3205.99000000,3210.61000000,135.60610000
1722476520000,3210.64000000,3211.52000000,3208.80000000,3211.50000000,333.19600000
1722476580000,3211.51000000,3214.46000000,3210.77000000,3213.03000000,139.86240000
1722476640000,3213.03000000,3220.78000000,3211.70000000,3218.29000000,3025.34920000
1722476700000,3218.28000000,3219.07000000,3213.96000000,3214.17000000,170.82880000
1722476760000,3214.18000000,3214.61000000,3210.72000000,3211.00000000,121.14190000
1722476820000,3210.99000000,3214.00000000,3210.26000000,3214.00000000,114.97790000
1722476880000,3214.00000000,3217.25000000,3213.61000000,3214.17000000,167.96990000
1722476940000,3214.18000000,3218.28000000,3214.18000000,3216.68000000,236.95380000
1722477000000,3216.68000000,3221.06000000,3215.60000000,3217.71000000,238.69440000
1722477060000,3217.71000000,3217.71000000,3215.05000000,3215.05000000,75.51760000
1722477120000,3215.05000000,3215.99000000,3211.60000000,3212.39000000,66.61490000
1722477180000,3212.39000000,3212.40000000,3209.21000000,3210.42000000,144.37040000
1722477240000,3210.42000000,3210.43000000,3208.00000000,3208.87000000,172.75610000
1722477300000,3208.87000000,3208.94000000,3206.60000000,3206.80000000,120.69480000
1722477360000,3206.80000000,3207.58000000,3204.06000000,3206.40000000,383.13490000
1722477420000,3206.41000000,3207.97000000,3206.00000000,3207.54000000,37.76690000
1722477480000,3207.54000000,3210.40000000,3207.47000000,3209.45000000,245.09930000
1722477540000,3209.40000000,3213.51000000,3208.89000000,3211.81000000,667.54170000
1722477600000,3211.81000000,3213.91000000,3211.60000000,3213.90000000,214.21320000
1722477660000,3213.89000000,3214.93000000,3210.22000000,3212.12000000,645.69730000
1722477720000,3212.11000000,3212.77000000,3209.86000000,3210.81000000,357.57830000
1722477780000,3210.80000000,3210.81000000,3203.89000000,3204.02000000,182.48770000
1722477840000,3204.01000000,3207.03000000,3202.60000000,3207.03000000,207.81940000
1722477900000,3207.02000000,3207.02000000,3200.65000000,3200.65000000,279.78720000
1722477960000,3200.66000000,3202.00000000,3196.12000000,3199.48000000,755.16900000
1722478020000,3199.48000000,3206.90000000,3198.00000000,3206.03000000,395.69200000
1722478080000,3206.02000000,3207.79000000,3202.27000000,3205.14000000,206.04210000
1722478140000,3205.14000000,3205.69000000,3201.08000000,3201.70000000,175.30250000
1722478200000,3201.69000000,3207.49000000,3201.08000000,3207.49000000,179.71510000
1722478260000,3207.50000000,3210.66000000,3207.07000000,3210.66000000,305.81290000
1722478320000,3210.66000000,3211.67000000,3209.23000000,3210.01000000,110.31570000
1722478380000,3210.00000000,3211.42000000,3208.00000000,3211.37000000,63.39750000
1722478440000,3211.36000000,3211.37000000,3206.77000000,3207.20000000,262.85290000
1722478500000,3207.20000000,3208.20000000,3201.72000000,3201.95000000,184.12560000
1722478560000,3201.94000000,3203.65000000,3200.00000000,3203.33000000,140.09390000
1722478620000,3203.32000000,3207.12000000,3203.32000000,3206.61000000,97.21980000
1722478680000,3206.61000000,3209.20000000,3200.01000000,3200.01000000,284.23180000
1722478740000,3200.01000000,3201.00000000,3185.60000000,3189.00000000,1037.17970000
1722478800000,3189.00000000,3193.58000000,3186.15000000,3193.58000000,481.17840000
1722478860000,3193.59000000,3194.59000000,3187.17000000,3190.30000000,419.10490000
1722478920000,3190.30000000,3191.40000000,3180.51000000,3180.74000000,1515.02190000
1722478980000,3180.80000000,3185.87000000,3179.13000000,3179.13000000,653.28620000
1722479040000,3179.13000000,3185.99000000,3176.81000000,3185.87000000,652.41430000
1722479100000,3185.88000000,3186.39000000,3181.72000000,3186.39000000,300.94650000
1722479160000,3186.40000000,3193.67000000,3184.50000000,3193.09000000,292.85950000
1722479220000,3193.09000000,3194.52000000,3190.02000000,3190.61000000,368.91250000
1722479280000,3190.60000000,3192.44000000,3188.11000000,3188.23000000,173.02260000
1722479340000,3188.23000000,3191.20000000,3186.68000000,3186.68000000,224.69450000
1722479400000,3186.68000000,3192.36000000,3181.33000000,3191.01000000,459.85950000
1722479460000,3191.01000000,3195.77000000,3187.76000000,3195.67000000,831.65200000
1722479520000,3195.67000000,3198.92000000,3195.38000000,3197.41000000,139.66620000
1722479580000,3197.41000000,3197.41000000,3192.40000000,3195.14000000,132.50650000
1722479640000,3195.15000000,3198.10000000,3194.44000000,3197.60000000,202.45180000
1722479700000,3197.61000000,3197.61000000,3193.27000000,3196.40000000,143.19070000
1722479760000,3196.31000000,3197.60000000,3194.20000000,3195.13000000,56.31620000
1722479820000,3195.13000000,3196.19000000,3192.68000000,3194.90000000,89.09090000
1722479880000,3195.00000000,3197.39000000,3194.05000000,3194.21000000,65.99390000
1722479940000,3194.20000000,3196.77000000,3192.90000000,3195.83000000,73.34590000
1722480000000,3195.83000000,3196.56000000,3191.69000000,3193.31000000,100.10040000
1722480060000,3193.32000000,3195.90000000,3193.01000000,3195.48000000,139.17750000
1722480120000,3195.49000000,3197.25000000,3194.01000000,3194.40000000,183.46400000
1722480180000,3194.40000000,3197.15000000,3193.30000000,3196.39000000,110.99260000
1722480240000,3196.39000000,3196.80000000,3195.21000000,3196.68000000,87.64360000
1722480300000,3196.69000000,3197.20000000,3193.02000000,3195.93000000,88.52400000
1722480360000,3195.93000000,3195.93000000,3190.81000000,3192.39000000,126.24260000
1722480420000,3192.39000000,3194.55000000,3190.60000000,3194.55000000,119.41890000
1722480480000,3194.55000000,3195.96000000,3190.89000000,3192.43000000,143.19590000
1722480540000,3192.43000000,3192.60000000,3190.03000000,3191.74000000,161.11420000
1722480600000,3191.74000000,3191.80000000,3190.01000000,3191.58000000,167.99610000
1722480660000,3191.53000000,3196.27000000,3191.08000000,3195.34000000,174.00220000
1722480720000,3195.33000000,3197.00000000,3194.58000000,3196.34000000,203.66560000
1722480780000,3196.34000000,3197.37000000,3195.60000000,3195.80000000,168.28000000
1722480840000,3195.81000000,3196.68000000,3194.85000000,3196.05000000,77.10130000
1722480900000,3196.01000000,3196.01000000,3194.01000000,3195.21000000,58.48310000
1722480960000,3195.21000000,3197.22000000,3195.21000000,3197.21000000,38.71230000
1722481020000,3197.21000000,3197.22000000,3196.04000000,3197.20000000,91.20700000
1722481080000,3197.19000000,3198.28000000,3196.47000000,3197.94000000,127.78320000
1722481140000,3197.95000000,3200.00000000,3197.43000000,3197.69000000,72.98250000
1722481200000,3197.69000000,3197.69000000,3193.88000000,3196.01000000,94.34590000
1722481260000,3196.01000000,3197.15000000,3191.44000000,3192.55000000,107.45450000
1722481320000,3192.56000000,3192.96000000,3188.30000000,3191.05000000,191.38010000
1722481380000,3191.05000000,3193.69000000,3188.18000000,3190.33000000,88.92520000
1722481440000,3190.33000000,3192.99000000,3190.01000000,3192.41000000,65.43920000
1722481500000,3192.41000000,3193.80000000,3185.74000000,3186.46000000,112.26310000
1722481560000,3186.46000000,3188.38000000,3182.43000000,3186.74000000,466.46920000
1722481620000,3186.74000000,3187.88000000,3182.95000000,3185.00000000,178.69380000
1722481680000,3185.00000000,3188.77000000,3182.49000000,3186.48000000,213.99340000
1722481740000,3186.49000000,3187.82000000,3181.20000000,3182.19000000,197.33640000
1722481800000,3182.19000000,3184.52000000,3180.97000000,3183.04000000,96.67590000
1722481860000,3183.05000000,3183.77000000,3174.48000000,3176.38000000,703.41010000
1722481920000,3176.38000000,3188.38000000,3176.38000000,3186.91000000,247.72920000
1722481980000,3186.92000000,3188.00000000,3183.94000000,3184.73000000,92.59670000
1722482040000,3184.72000000,3185.48000000,3181.06000000,3181.06000000,80.56320000
1722482100000,3181.01000000,3186.80000000,3180.81000000,3186.80000000,228.38320000
1722482160000,3186.80000000,3186.80000000,3181.01000000,3181.01000000,280.31080000
1722482220000,3181.01000000,3183.07000000,3177.59000000,3177.80000000,248.53640000
1722482280000,3177.76000000,3178.87000000,3174.83000000,3175.40000000,205.41660000
1722482340000,3175.40000000,3184.54000000,3171.65000000,3184.53000000,650.59940000
1722482400000,3184.54000000,3188.85000000,3184.47000000,3186.19000000,197.12620000
1722482460000,3186.20000000,3187.67000000,3185.01000000,3185.53000000,109.44200000
1722482520000,3185.52000000,3187.64000000,3182.60000000,3184.01000000,97.78290000
1722482580000,3184.01000000,3190.60000000,3183.61000000,3189.79000000,109.03620000
1722482640000,3189.90000000,3190.60000000,3187.00000000,3187.96000000,91.28400000
1722482700000,3187.96000000,3189.51000000,3187.08000000,3187.45000000,148.84390000
1722482760000,3187.45000000,3191.00000000,3185.40000000,3190.54000000,81.66580000
1722482820000,3190.54000000,3191.00000000,3189.40000000,3189.41000000,36.93120000
1722482880000,3189.41000000,3192.49000000,3188.40000000,3192.48000000,139.43630000
1722482940000,3192.48000000,3192.60000000,3191.20000000,3191.88000000,111.29060000
1722483000000,3191.88000000,3192.50000000,3190.01000000,3190.77000000,73.02330000
1722483060000,3190.77000000,3191.36000000,3189.39000000,3190.80000000,62.47290000
1722483120000,3190.80000000,3191.00000000,3189.44000000,3190.78000000,45.60260000
1722483180000,3190.78000000,3190.78000000,3188.01000000,3188.38000000,56.56070000
1722483240000,3188.38000000,3191.70000000,3188.38000000,3189.45000000,175.48930000
1722483300000,3189.45000000,3189.54000000,3186.20000000,3186.20000000,78.56230000
1722483360000,3186.21000000,3187.80000000,3184.57000000,3185.08000000,256.37050000
1722483420000,3185.07000000,3185.07000000,3182.03000000,3184.31000000,260.47480000
1722483480000,3184.30000000,3185.34000000,3182.26000000,3182.64000000,103.17500000
1722483540000,3182.64000000,3184.03000000,3179.32000000,3179.32000000,223.58230000
1722483600000,3179.33000000,3180.19000000,3178.23000000,3180.15000000,199.76450000
1722483660000,3180.15000000,3182.83000000,3180.15000000,3182.25000000,78.57360000
1722483720000,3182.25000000,3183.00000000,3181.19000000,3181.36000000,49.60210000
1722483780000,3181.36000000,3184.80000000,3181.36000000,3184.80000000,61.30260000
1722483840000,3184.79000000,3185.92000000,3184.46000000,3185.76000000,44.71550000
1722483900000,3185.76000000,3187.16000000,3185.00000000,3187.15000000,65.34570000
1722483960000,3187.15000000,3188.26000000,3186.80000000,3187.48000000,44.47650000
1722484020000,3187.48000000,3188.10000000,3187.06000000,3187.47000000,46.38880000
1722484080000,3187.46000000,3187.80000000,3184.65000000,3185.36000000,65.12930000
1722484140000,3185.37000000,3186.20000000,3184.53000000,3184.53000000,46.94750000
1722484200000,3184.54000000,3187.48000000,3184.54000000,3186.27000000,80.49160000
1722484260000,3186.27000000,3187.48000000,3185.67000000,3186.42000000,59.23980000
1722484320000,3186.43000000,3186.43000000,3185.16000000,3185.17000000,17.01290000
1722484380000,3185.16000000,3186.89000000,3182.03000000,3183.68000000,141.10890000
1722484440000,3183.69000000,3185.68000000,3181.00000000,3181.51000000,235.66540000
1722484500000,3181.50000000,3181.50000000,3178.65000000,3179.19000000,76.59980000
1722484560000,3179.18000000,3179.60000000,3177.05000000,3177.06000000,121.18550000
1722484620000,3177.06000000,3181.86000000,3177.06000000,3179.29000000,48.24830000
1722484680000,3179.28000000,3180.80000000,3179.28000000,3180.80000000,21.67640000
1722484740000,3180.79000000,3180.80000000,3178.21000000,3178.22000000,195.28490000
1722484800000,3178.22000000,3178.67000000,3175.72000000,3178.54000000,224.25240000
1722484860000,3178.56000000,3180.60000000,3178.00000000,3180.59000000,120.32250000
1722484920000,3180.60000000,3181.59000000,3178.41000000,3181.58000000,129.84100000
1722484980000,3181.58000000,3182.77000000,3180.01000000,3182.48000000,60.32790000
1722485040000,3182.48000000,3182.65000000,3179.00000000,3179.68000000,63.77230000
1722485100000,3179.68000000,3184.00000000,3179.68000000,3183.76000000,73.71490000
1722485160000,3183.75000000,3185.80000000,3182.65000000,3185.80000000,148.03330000
1722485220000,3185.80000000,3189.80000000,3185.80000000,3185.80000000,274.37880000
1722485280000,3185.80000000,3187.39000000,3184.40000000,3184.52000000,51.70780000
1722485340000,3184.52000000,3184.95000000,3183.26000000,3183.72000000,63.67000000
1722485400000,3183.72000000,3185.98000000,3183.72000000,3184.69000000,60.59740000
1722485460000,3184.69000000,3185.40000000,3183.40000000,3184.68000000,44.44710000
1722485520000,3184.68000000,3187.80000000,3184.40000000,3185.39000000,497.26390000
1722485580000,3185.39000000,3188.60000000,3185.39000000,3187.49000000,175.56620000
1722485640000,3187.49000000,3188.74000000,3187.06000000,3187.60000000,90.29530000
1722485700000,3187.60000000,3187.61000000,3185.60000000,3186.93000000,92.49980000
1722485760000,3186.93000000,3187.40000000,3184.44000000,3184.44000000,100.51910000
1722485820000,3184.45000000,3184.45000000,3175.00000000,3176.82000000,679.37280000
1722485880000,3176.82000000,3177.00000000,3167.00000000,3168.46000000,820.88110000
1722485940000,3168.46000000,3171.80000000,3166.00000000,3169.01000000,966.72150000
1722486000000,3169.01000000,3175.00000000,3168.81000000,3173.02000000,355.75190000
1722486060000,3173.02000000,3174.40000000,3170.01000000,3172.91000000,98.97000000
1722486120000,3172.91000000,3175.14000000,3172.60000000,3173.80000000,200.73990000
1722486180000,3173.81000000,3173.81000000,3171.00000000,3172.57000000,94.44530000
1722486240000,3172.56000000,3173.69000000,3170.23000000,3170.94000000,80.33600000
1722486300000,3170.94000000,3176.20000000,3170.00000000,3176.19000000,81.71400000
1722486360000,3176.20000000,3176.20000000,3165.04000000,3167.00000000,517.94810000
1722486420000,3167.00000000,3167.20000000,3159.00000000,3163.19000000,911.14320000
1722486480000,3163.20000000,3166.59000000,3161.43000000,3163.65000000,326.41970000
1722486540000,3163.66000000,3166.80000000,3162.05000000,3166.01000000,229.10540000
1722486600000,3166.00000000,3168.13000000,3163.61000000,3165.44000000,201.95080000
1722486660000,3165.44000000,3171.20000000,3165.31000000,3165.96000000,249.14500000
1722486720000,3165.96000000,3170.66000000,3165.59000000,3166.77000000,137.03970000
1722486780000,3166.76000000,3167.25000000,3161.06000000,3162.79000000,281.41740000
1722486840000,3162.79000000,3166.40000000,3162.79000000,3165.59000000,88.08050000
1722486900000,3165.59000000,3170.20000000,3165.59000000,3167.22000000,122.53470000
1722486960000,3167.23000000,3168.40000000,3162.11000000,3162.12000000,150.44250000
1722487020000,3162.11000000,3165.91000000,3157.54000000,3165.74000000,512.30630000
1722487080000,3165.75000000,3168.20000000,3163.86000000,3167.19000000,103.92540000
1722487140000,3167.20000000,3171.40000000,3165.91000000,3168.90000000,127.21160000
1722487200000,3168.89000000,3168.89000000,3163.64000000,3164.60000000,187.85260000
1722487260000,3164.59000000,3165.15000000,3161.15000000,3161.59000000,140.15750000
1722487320000,3161.60000000,3162.86000000,3160.22000000,3160.69000000,102.09570000
1722487380000,3160.70000000,3161.79000000,3158.00000000,3159.20000000,158.29490000
1722487440000,3159.20000000,3162.39000000,3158.80000000,3161.60000000,169.46320000
1722487500000,3161.60000000,3164.99000000,3161.00000000,3162.40000000,86.97150000
1722487560000,3162.39000000,3162.39000000,3155.21000000,3156.71000000,325.96340000
1722487620000,3156.71000000,3159.80000000,3150.33000000,3150.33000000,937.55910000
1722487680000,3150.33000000,3152.31000000,3142.33000000,3146.19000000,2139.28010000
1722487740000,3146.18000000,3152.59000000,3145.81000000,3150.81000000,485.73590000
1722487800000,3150.81000000,3153.79000000,3146.80000000,3147.33000000,411.14560000
1722487860000,3147.36000000,3150.07000000,3144.40000000,3145.79000000,463.85420000
1722487920000,3145.79000000,3147.00000000,3142.09000000,3145.70000000,417.57470000
1722487980000,3145.69000000,3146.38000000,3141.77000000,3142.20000000,240.81110000
1722488040000,3142.19000000,3146.09000000,3139.40000000,3143.61000000,626.99840000
1722488100000,3143.62000000,3150.81000000,3142.41000000,3150.10000000,611.90340000
1722488160000,3150.20000000,3150.51000000,3145.17000000,3146.39000000,403.50590000
1722488220000,3146.50000000,3148.54000000,3142.00000000,3147.47000000,224.53450000
1722488280000,3147.46000000,3149.73000000,3146.20000000,3147.70000000,288.77060000
1722488340000,3147.72000000,3148.53000000,3146.39000000,3147.59000000,83.67370000
1722488400000,3147.59000000,3147.91000000,3136.47000000,3137.45000000,623.14020000
1722488460000,3137.45000000,3143.60000000,3137.41000000,3142.98000000,968.64320000
1722488520000,3142.98000000,3143.84000000,3138.44000000,3142.32000000,369.73880000
1722488580000,3142.32000000,3146.23000000,3140.00000000,3142.83000000,248.44660000
1722488640000,3142.83000000,3143.35000000,3138.80000000,3141.22000000,357.86160000
1722488700000,3141.23000000,3144.85000000,3141.23000000,3142.79000000,356.49880000
1722488760000,3142.79000000,3147.40000000,3138.87000000,3147.39000000,749.25350000
1722488820000,3147.40000000,3151.00000000,3146.24000000,3150.65000000,295.96630000
1722488880000,3150.65000000,3153.39000000,3150.65000000,3153.02000000,204.79860000
1722488940000,3153.02000000,3156.31000000,3151.20000000,3156.18000000,229.13990000
1722489000000,3156.18000000,3159.93000000,3156.05000000,3158.70000000,374.74430000
1722489060000,3158.70000000,3160.00000000,3158.13000000,3159.99000000,114.29340000
1722489120000,3160.00000000,3161.30000000,3158.77000000,3160.20000000,185.94500000
1722489180000,3160.20000000,3162.60000000,3158.70000000,3158.80000000,404.28500000
1722489240000,3158.81000000,3162.64000000,3158.80000000,3162.06000000,193.06100000
1722489300000,3162.06000000,3162.64000000,3158.71000000,3161.15000000,276.80550000
1722489360000,3161.16000000,3162.00000000,3160.30000000,3160.73000000,143.91800000
1722489420000,3160.72000000,3161.80000000,3158.67000000,3161.80000000,202.54040000
1722489480000,3161.80000000,3163.00000000,3161.23000000,3161.79000000,186.00370000
1722489540000,3161.80000000,3161.80000000,3159.09000000,3159.21000000,148.40400000
1722489600000,3159.21000000,3161.20000000,3158.14000000,3159.12000000,102.81100000
1722489660000,3159.20000000,3160.82000000,3158.41000000,3158.70000000,53.42350000
1722489720000,3158.61000000,3160.69000000,3158.53000000,3160.46000000,354.84780000
1722489780000,3160.41000000,3162.78000000,3160.20000000,3160.60000000,70.48360000
1722489840000,3160.60000000,3161.69000000,3160.14000000,3160.48000000,87.12230000
1722489900000,3160.47000000,3175.00000000,3160.29000000,3167.60000000,1971.61190000
1722489960000,3167.61000000,3168.60000000,3165.80000000,3167.04000000,225.23540000
1722490020000,3167.04000000,3171.60000000,3167.04000000,3171.52000000,140.67950000
1722490080000,3171.53000000,3177.28000000,3171.35000000,3175.78000000,320.10730000
1722490140000,3175.77000000,3176.20000000,3172.40000000,3175.43000000,304.65430000
1722490200000,3175.44000000,3177.40000000,3171.12000000,3171.28000000,316.22810000
1722490260000,3171.29000000,3174.60000000,3171.10000000,3172.00000000,128.01990000
1722490320000,3172.00000000,3172.79000000,3170.06000000,3171.03000000,262.35240000
1722490380000,3171.03000000,3171.79000000,3170.07000000,3170.83000000,243.04780000
1722490440000,3170.82000000,3172.20000000,3170.41000000,3170.43000000,150.28060000
1722490500000,3170.44000000,3174.33000000,3170.44000000,3174.33000000,130.91470000
1722490560000,3174.32000000,3174.93000000,3173.40000000,3173.52000000,59.91490000
1722490620000,3173.51000000,3174.67000000,3172.33000000,3174.67000000,157.06960000
1722490680000,3174.69000000,3176.00000000,3172.96000000,3173.82000000,87.99890000
1722490740000,3173.81000000,3174.80000000,3173.00000000,3173.45000000,55.21190000
1722490800000,3173.44000000,3174.09000000,3171.80000000,3173.40000000,135.47590000
1722490860000,3173.40000000,3175.49000000,3173.39000000,3175.49000000,72.06630000
1722490920000,3175.49000000,3176.00000000,3174.62000000,3175.80000000,150.31430000
1722490980000,3175.80000000,3177.02000000,3175.20000000,3175.41000000,232.06730000
1722491040000,3175.41000000,3183.66000000,3175.00000000,3181.40000000,924.55720000
1722491100000,3181.40000000,3185.00000000,3180.89000000,3184.56000000,1028.26900000
1722491160000,3184.55000000,3184.99000000,3179.79000000,3180.63000000,531.47590000
1722491220000,3180.63000000,3182.40000000,3179.07000000,3179.07000000,679.44390000
1722491280000,3179.06000000,3181.80000000,3178.13000000,3181.62000000,417.64420000
